item,command,returncode,output,stage,variant,training_seed,timestamp
nproc,nproc,0,1,validate_only,decouple_nk_gpsi,1,2026-05-17 18:04:07
nproc_all,nproc --all,0,16,validate_only,decouple_nk_gpsi,1,2026-05-17 18:04:07
taskset_current_process,taskset -pc 21019,0,pid 21019's current affinity list: 0-15,validate_only,decouple_nk_gpsi,1,2026-05-17 18:04:07
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_gpsi,1,2026-05-17 18:04:07
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_nk_gpsi,1,2026-05-17 18:04:07
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_gpsi,1,2026-05-17 18:04:07
nproc,nproc,0,1,validate_only,decouple_nk_gpsi,2,2026-05-17 18:04:11
nproc_all,nproc --all,0,16,validate_only,decouple_nk_gpsi,2,2026-05-17 18:04:11
taskset_current_process,taskset -pc 21053,0,pid 21053's current affinity list: 0-15,validate_only,decouple_nk_gpsi,2,2026-05-17 18:04:11
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_gpsi,2,2026-05-17 18:04:11
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_nk_gpsi,2,2026-05-17 18:04:11
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_gpsi,2,2026-05-17 18:04:11
nproc,nproc,0,1,validate_only,decouple_deepsets_obs,0,2026-05-17 18:04:15
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_obs,0,2026-05-17 18:04:15
taskset_current_process,taskset -pc 21065,0,pid 21065's current affinity list: 0-15,validate_only,decouple_deepsets_obs,0,2026-05-17 18:04:15
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.5Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_obs,0,2026-05-17 18:04:15
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_deepsets_obs,0,2026-05-17 18:04:15
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_obs,0,2026-05-17 18:04:15
nproc,nproc,0,1,validate_only,decouple_deepsets_obs,1,2026-05-17 18:04:18
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_obs,1,2026-05-17 18:04:18
taskset_current_process,taskset -pc 21101,0,pid 21101's current affinity list: 0-15,validate_only,decouple_deepsets_obs,1,2026-05-17 18:04:18
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.5Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_obs,1,2026-05-17 18:04:18
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_deepsets_obs,1,2026-05-17 18:04:18
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_obs,1,2026-05-17 18:04:18
nproc,nproc,0,1,validate_only,decouple_deepsets_obs,2,2026-05-17 18:04:22
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_obs,2,2026-05-17 18:04:22
taskset_current_process,taskset -pc 21136,0,pid 21136's current affinity list: 0-15,validate_only,decouple_deepsets_obs,2,2026-05-17 18:04:22
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.5Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_obs,2,2026-05-17 18:04:22
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_deepsets_obs,2,2026-05-17 18:04:22
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_obs,2,2026-05-17 18:04:22
nproc,nproc,0,1,validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:04:25
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:04:25
taskset_current_process,taskset -pc 21147,0,pid 21147's current affinity list: 0-15,validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:04:25
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:04:25
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:04:25
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_gpsi,0,2026-05-17 18:04:25
nproc,nproc,0,1,validate_only,decouple_deepsets_gpsi,1,2026-05-17 18:04:29
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_gpsi,1,2026-05-17 18:04:29
taskset_current_process,taskset -pc 21182,0,pid 21182's current affinity list: 0-15,validate_only,decouple_deepsets_gpsi,1,2026-05-17 18:04:29
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.5Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_gpsi,1,2026-05-17 18:04:29
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_deepsets_gpsi,1,2026-05-17 18:04:29
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_gpsi,1,2026-05-17 18:04:29
nproc,nproc,0,1,validate_only,decouple_deepsets_gpsi,2,2026-05-17 18:04:32
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_gpsi,2,2026-05-17 18:04:32
taskset_current_process,taskset -pc 21217,0,pid 21217's current affinity list: 0-15,validate_only,decouple_deepsets_gpsi,2,2026-05-17 18:04:32
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_gpsi,2,2026-05-17 18:04:32
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",validate_only,decouple_deepsets_gpsi,2,2026-05-17 18:04:32
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_gpsi,2,2026-05-17 18:04:32
nproc,nproc,0,1,train_preflight,decouple_deepsets_gpsi,0,2026-05-17 18:04:37
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_gpsi,0,2026-05-17 18:04:37
taskset_current_process,taskset -pc 21426,0,pid 21426's current affinity list: 0-15,train_preflight,decouple_deepsets_gpsi,0,2026-05-17 18:04:37
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.9Gi        53Gi       0.0Ki       4.7Gi        57Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_gpsi,0,2026-05-17 18:04:37
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",train_preflight,decouple_deepsets_gpsi,0,2026-05-17 18:04:37
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_gpsi,0,2026-05-17 18:04:37
nproc,nproc,0,1,train_preflight,decouple_deepsets_gpsi,1,2026-05-17 18:04:38
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_gpsi,1,2026-05-17 18:04:38
taskset_current_process,taskset -pc 21437,0,pid 21437's current affinity list: 0-15,train_preflight,decouple_deepsets_gpsi,1,2026-05-17 18:04:38
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       5.3Gi        52Gi       0.0Ki       4.7Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_gpsi,1,2026-05-17 18:04:38
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",train_preflight,decouple_deepsets_gpsi,1,2026-05-17 18:04:38
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_gpsi,1,2026-05-17 18:04:38
nproc,nproc,0,1,train_preflight,decouple_deepsets_gpsi,2,2026-05-17 18:04:39
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_gpsi,2,2026-05-17 18:04:39
taskset_current_process,taskset -pc 21446,0,pid 21446's current affinity list: 0-15,train_preflight,decouple_deepsets_gpsi,2,2026-05-17 18:04:39
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       5.4Gi        52Gi       0.0Ki       4.7Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_gpsi,2,2026-05-17 18:04:39
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",train_preflight,decouple_deepsets_gpsi,2,2026-05-17 18:04:39
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_gpsi,2,2026-05-17 18:04:39
nproc,nproc,0,1,train_preflight,decouple_deepsets_obs,0,2026-05-17 18:04:41
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_obs,0,2026-05-17 18:04:41
taskset_current_process,taskset -pc 21461,0,pid 21461's current affinity list: 0-15,train_preflight,decouple_deepsets_obs,0,2026-05-17 18:04:41
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       6.0Gi        52Gi       0.0Ki       4.7Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_obs,0,2026-05-17 18:04:41
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",train_preflight,decouple_deepsets_obs,0,2026-05-17 18:04:41
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_obs,0,2026-05-17 18:04:41
nproc,nproc,0,1,train_preflight,decouple_deepsets_obs,1,2026-05-17 18:04:41
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_obs,1,2026-05-17 18:04:41
taskset_current_process,taskset -pc 21476,0,pid 21476's current affinity list: 0-15,train_preflight,decouple_deepsets_obs,1,2026-05-17 18:04:41
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       6.0Gi        52Gi       0.0Ki       4.7Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_obs,1,2026-05-17 18:04:41
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",train_preflight,decouple_deepsets_obs,1,2026-05-17 18:04:41
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_obs,1,2026-05-17 18:04:41
nproc,nproc,0,1,train_preflight,decouple_deepsets_obs,2,2026-05-17 18:04:43
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_obs,2,2026-05-17 18:04:43
taskset_current_process,taskset -pc 21492,0,pid 21492's current affinity list: 0-15,train_preflight,decouple_deepsets_obs,2,2026-05-17 18:04:43
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       6.1Gi        51Gi       0.0Ki       4.7Gi        55Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_obs,2,2026-05-17 18:04:43
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G   10G   66G  14% /",train_preflight,decouple_deepsets_obs,2,2026-05-17 18:04:43
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_obs,2,2026-05-17 18:04:43
