[2026-05-14 02:56:54] START train_corrected_z2_full: python scripts/train_env_v2_gpsi_ppo_n3z2cf.py --config configs/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5.yaml --resume checkpoints/env_v2_gpsi_heada_ppo_n3z_layernorm_alpha0p5_s0/checkpoint_500k.zip --out-dir checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0 --parent-total-steps 500000 --additional-steps 1000000 --target-total-steps 1500000 --checkpoint-total-steps 750000 1000000 1250000 1500000 --seed 0 --n-envs 4 --device cpu --reset-num-timesteps false --heartbeat-seconds 300
[2026-05-14 02:57:00] N3Z2CF_TRAIN_CONFIG parent_total_steps=500000 additional_steps=1000000 target_total_steps=1500000 seed=0 n_envs=4 device=cpu resume=checkpoints/env_v2_gpsi_heada_ppo_n3z_layernorm_alpha0p5_s0/checkpoint_500k.zip out_dir=checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0 reset_num_timesteps=false
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/tensorboard/PPO_0
[2026-05-14 02:57:02] N3Z2C_TRAIN_START config=z2_corrected_full additional_steps=1000000 parent_total_steps=500000 target_total_steps=1500000 start_num_timesteps=500000
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.016261319 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.86       |
|    explained_variance   | 0.596       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.62        |
|    n_updates            | 3040        |
|    policy_gradient_loss | -0.00728    |
|    std                  | 1.24        |
|    value_loss           | 5.23        |
-----------------------------------------
[2026-05-14 03:48:02] N3Z2C_CHECKPOINT_SAVED total_step=1250000 local_step=750000 path=checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/checkpoint_1250k.zip
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | 29.1        |
|    success_rate         | 0.56        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 184         |
|    time_elapsed         | 3072        |
|    total_timesteps      | 1253664     |
| train/                  |             |
|    approx_kl            | 0.019521479 |
|    clip_fraction        | 0.177       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.87       |
|    explained_variance   | 0.491       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.52        |
|    n_updates            | 3050        |
|    policy_gradient_loss | -0.0104     |
|    std                  | 1.24        |
|    value_loss           | 6.84        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 30.9        |
|    success_rate         | 0.64        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 185         |
|    time_elapsed         | 3090        |
|    total_timesteps      | 1257760     |
| train/                  |             |
|    approx_kl            | 0.014283624 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.89       |
|    explained_variance   | 0.542       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.15        |
|    n_updates            | 3060        |
|    policy_gradient_loss | -0.01       |
|    std                  | 1.25        |
|    value_loss           | 5.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 32.1        |
|    success_rate         | 0.71        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 186         |
|    time_elapsed         | 3107        |
|    total_timesteps      | 1261856     |
| train/                  |             |
|    approx_kl            | 0.021006206 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.9        |
|    explained_variance   | 0.479       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.94        |
|    n_updates            | 3070        |
|    policy_gradient_loss | -0.00871    |
|    std                  | 1.26        |
|    value_loss           | 6.04        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 124        |
|    ep_rew_mean          | 33.3       |
|    success_rate         | 0.73       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 187        |
|    time_elapsed         | 3123       |
|    total_timesteps      | 1265952    |
| train/                  |            |
|    approx_kl            | 0.02284202 |
|    clip_fraction        | 0.231      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.9       |
|    explained_variance   | 0.551      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.698      |
|    n_updates            | 3080       |
|    policy_gradient_loss | -0.00593   |
|    std                  | 1.25       |
|    value_loss           | 3.02       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 33.1        |
|    success_rate         | 0.72        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 188         |
|    time_elapsed         | 3139        |
|    total_timesteps      | 1270048     |
| train/                  |             |
|    approx_kl            | 0.018844042 |
|    clip_fraction        | 0.188       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.89       |
|    explained_variance   | 0.42        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.18        |
|    n_updates            | 3090        |
|    policy_gradient_loss | -0.00944    |
|    std                  | 1.25        |
|    value_loss           | 4.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 32.7        |
|    success_rate         | 0.69        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 189         |
|    time_elapsed         | 3156        |
|    total_timesteps      | 1274144     |
| train/                  |             |
|    approx_kl            | 0.017932184 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.9        |
|    explained_variance   | 0.52        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.77        |
|    n_updates            | 3100        |
|    policy_gradient_loss | -0.00494    |
|    std                  | 1.26        |
|    value_loss           | 4.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 31          |
|    success_rate         | 0.63        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 190         |
|    time_elapsed         | 3172        |
|    total_timesteps      | 1278240     |
| train/                  |             |
|    approx_kl            | 0.012945981 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.91       |
|    explained_variance   | 0.576       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.02        |
|    n_updates            | 3110        |
|    policy_gradient_loss | -0.0037     |
|    std                  | 1.26        |
|    value_loss           | 4.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 31.8        |
|    success_rate         | 0.65        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 191         |
|    time_elapsed         | 3189        |
|    total_timesteps      | 1282336     |
| train/                  |             |
|    approx_kl            | 0.017316833 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.93       |
|    explained_variance   | 0.513       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.03        |
|    n_updates            | 3120        |
|    policy_gradient_loss | -0.00901    |
|    std                  | 1.27        |
|    value_loss           | 7.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 30.4        |
|    success_rate         | 0.59        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 192         |
|    time_elapsed         | 3205        |
|    total_timesteps      | 1286432     |
| train/                  |             |
|    approx_kl            | 0.022305992 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.93       |
|    explained_variance   | 0.617       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.45        |
|    n_updates            | 3130        |
|    policy_gradient_loss | -0.0115     |
|    std                  | 1.26        |
|    value_loss           | 4.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 31.4        |
|    success_rate         | 0.62        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 193         |
|    time_elapsed         | 3222        |
|    total_timesteps      | 1290528     |
| train/                  |             |
|    approx_kl            | 0.017184846 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.92       |
|    explained_variance   | 0.613       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.15        |
|    n_updates            | 3140        |
|    policy_gradient_loss | -0.00636    |
|    std                  | 1.27        |
|    value_loss           | 6.8         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 29.8        |
|    success_rate         | 0.58        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 194         |
|    time_elapsed         | 3238        |
|    total_timesteps      | 1294624     |
| train/                  |             |
|    approx_kl            | 0.015484973 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.94       |
|    explained_variance   | 0.588       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.05        |
|    n_updates            | 3150        |
|    policy_gradient_loss | -0.00763    |
|    std                  | 1.28        |
|    value_loss           | 6.25        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | 29.6         |
|    success_rate         | 0.56         |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 195          |
|    time_elapsed         | 3255         |
|    total_timesteps      | 1298720      |
| train/                  |              |
|    approx_kl            | 0.0141504705 |
|    clip_fraction        | 0.142        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.96        |
|    explained_variance   | 0.574        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.05         |
|    n_updates            | 3160         |
|    policy_gradient_loss | -0.00829     |
|    std                  | 1.28         |
|    value_loss           | 5.79         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 119        |
|    ep_rew_mean          | 28.9       |
|    success_rate         | 0.53       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 196        |
|    time_elapsed         | 3272       |
|    total_timesteps      | 1302816    |
| train/                  |            |
|    approx_kl            | 0.01396367 |
|    clip_fraction        | 0.152      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.97      |
|    explained_variance   | 0.614      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.77       |
|    n_updates            | 3170       |
|    policy_gradient_loss | -0.00654   |
|    std                  | 1.28       |
|    value_loss           | 6.68       |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 118       |
|    ep_rew_mean          | 28.3      |
|    success_rate         | 0.49      |
| time/                   |           |
|    fps                  | 245       |
|    iterations           | 197       |
|    time_elapsed         | 3289      |
|    total_timesteps      | 1306912   |
| train/                  |           |
|    approx_kl            | 0.0151048 |
|    clip_fraction        | 0.169     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.97     |
|    explained_variance   | 0.677     |
|    learning_rate        | 0.0003    |
|    loss                 | 1.9       |
|    n_updates            | 3180      |
|    policy_gradient_loss | -0.0108   |
|    std                  | 1.29      |
|    value_loss           | 5.91      |
---------------------------------------
[2026-05-14 03:52:05] N3Z2C_TRAIN_HEARTBEAT config=z2_corrected_full local_steps=810056/1000000 total_steps=1310056/1500000 percent= 81.01% rate=   245.3 step/s eta=  12.91 min recent_reward=28.785
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 28          |
|    success_rate         | 0.49        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 198         |
|    time_elapsed         | 3305        |
|    total_timesteps      | 1311008     |
| train/                  |             |
|    approx_kl            | 0.018034495 |
|    clip_fraction        | 0.164       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.98       |
|    explained_variance   | 0.61        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.96        |
|    n_updates            | 3190        |
|    policy_gradient_loss | -0.009      |
|    std                  | 1.29        |
|    value_loss           | 7.96        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 118        |
|    ep_rew_mean          | 28.9       |
|    success_rate         | 0.54       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 199        |
|    time_elapsed         | 3322       |
|    total_timesteps      | 1315104    |
| train/                  |            |
|    approx_kl            | 0.01909033 |
|    clip_fraction        | 0.177      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.98      |
|    explained_variance   | 0.587      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.78       |
|    n_updates            | 3200       |
|    policy_gradient_loss | -0.00688   |
|    std                  | 1.29       |
|    value_loss           | 7.12       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 29.2        |
|    success_rate         | 0.54        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 200         |
|    time_elapsed         | 3339        |
|    total_timesteps      | 1319200     |
| train/                  |             |
|    approx_kl            | 0.016517421 |
|    clip_fraction        | 0.152       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.98       |
|    explained_variance   | 0.615       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.65        |
|    n_updates            | 3210        |
|    policy_gradient_loss | -0.00687    |
|    std                  | 1.29        |
|    value_loss           | 5.01        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 121        |
|    ep_rew_mean          | 29.4       |
|    success_rate         | 0.54       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 201        |
|    time_elapsed         | 3356       |
|    total_timesteps      | 1323296    |
| train/                  |            |
|    approx_kl            | 0.01821502 |
|    clip_fraction        | 0.177      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.98      |
|    explained_variance   | 0.535      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.02       |
|    n_updates            | 3220       |
|    policy_gradient_loss | -0.00821   |
|    std                  | 1.29       |
|    value_loss           | 7.57       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 28.9        |
|    success_rate         | 0.5         |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 202         |
|    time_elapsed         | 3373        |
|    total_timesteps      | 1327392     |
| train/                  |             |
|    approx_kl            | 0.015009854 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.98       |
|    explained_variance   | 0.621       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.47        |
|    n_updates            | 3230        |
|    policy_gradient_loss | -0.00975    |
|    std                  | 1.29        |
|    value_loss           | 7.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 28.5        |
|    success_rate         | 0.5         |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 203         |
|    time_elapsed         | 3389        |
|    total_timesteps      | 1331488     |
| train/                  |             |
|    approx_kl            | 0.018002175 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.98       |
|    explained_variance   | 0.684       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.16        |
|    n_updates            | 3240        |
|    policy_gradient_loss | -0.00854    |
|    std                  | 1.29        |
|    value_loss           | 4.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 124         |
|    ep_rew_mean          | 29          |
|    success_rate         | 0.52        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 204         |
|    time_elapsed         | 3406        |
|    total_timesteps      | 1335584     |
| train/                  |             |
|    approx_kl            | 0.017398415 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.99       |
|    explained_variance   | 0.552       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.7         |
|    n_updates            | 3250        |
|    policy_gradient_loss | -0.0116     |
|    std                  | 1.3         |
|    value_loss           | 7.22        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 124         |
|    ep_rew_mean          | 30          |
|    success_rate         | 0.57        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 205         |
|    time_elapsed         | 3423        |
|    total_timesteps      | 1339680     |
| train/                  |             |
|    approx_kl            | 0.013277341 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5          |
|    explained_variance   | 0.712       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.47        |
|    n_updates            | 3260        |
|    policy_gradient_loss | -0.00863    |
|    std                  | 1.3         |
|    value_loss           | 4.79        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 125         |
|    ep_rew_mean          | 30.2        |
|    success_rate         | 0.57        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 206         |
|    time_elapsed         | 3440        |
|    total_timesteps      | 1343776     |
| train/                  |             |
|    approx_kl            | 0.020816866 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.99       |
|    explained_variance   | 0.514       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.18        |
|    n_updates            | 3270        |
|    policy_gradient_loss | -0.0125     |
|    std                  | 1.3         |
|    value_loss           | 5.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 30.3        |
|    success_rate         | 0.57        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 207         |
|    time_elapsed         | 3456        |
|    total_timesteps      | 1347872     |
| train/                  |             |
|    approx_kl            | 0.011970273 |
|    clip_fraction        | 0.14        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.99       |
|    explained_variance   | 0.669       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.05        |
|    n_updates            | 3280        |
|    policy_gradient_loss | -0.0125     |
|    std                  | 1.3         |
|    value_loss           | 4.86        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 119        |
|    ep_rew_mean          | 28.9       |
|    success_rate         | 0.52       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 208        |
|    time_elapsed         | 3473       |
|    total_timesteps      | 1351968    |
| train/                  |            |
|    approx_kl            | 0.01550255 |
|    clip_fraction        | 0.142      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.99      |
|    explained_variance   | 0.621      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.81       |
|    n_updates            | 3290       |
|    policy_gradient_loss | -0.00941   |
|    std                  | 1.29       |
|    value_loss           | 7.85       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | 27.4        |
|    success_rate         | 0.5         |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 209         |
|    time_elapsed         | 3490        |
|    total_timesteps      | 1356064     |
| train/                  |             |
|    approx_kl            | 0.019933345 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.98       |
|    explained_variance   | 0.558       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.65        |
|    n_updates            | 3300        |
|    policy_gradient_loss | -0.0123     |
|    std                  | 1.3         |
|    value_loss           | 7.93        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 28.2        |
|    success_rate         | 0.52        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 210         |
|    time_elapsed         | 3506        |
|    total_timesteps      | 1360160     |
| train/                  |             |
|    approx_kl            | 0.015147575 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.99       |
|    explained_variance   | 0.544       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.81        |
|    n_updates            | 3310        |
|    policy_gradient_loss | -0.00575    |
|    std                  | 1.3         |
|    value_loss           | 8.28        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 118        |
|    ep_rew_mean          | 27.6       |
|    success_rate         | 0.51       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 211        |
|    time_elapsed         | 3523       |
|    total_timesteps      | 1364256    |
| train/                  |            |
|    approx_kl            | 0.01943129 |
|    clip_fraction        | 0.186      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.99      |
|    explained_variance   | 0.493      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.7        |
|    n_updates            | 3320       |
|    policy_gradient_loss | -0.00688   |
|    std                  | 1.3        |
|    value_loss           | 6.19       |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 122       |
|    ep_rew_mean          | 28.2      |
|    success_rate         | 0.5       |
| time/                   |           |
|    fps                  | 245       |
|    iterations           | 212       |
|    time_elapsed         | 3540      |
|    total_timesteps      | 1368352   |
| train/                  |           |
|    approx_kl            | 0.0212637 |
|    clip_fraction        | 0.182     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.99     |
|    explained_variance   | 0.452     |
|    learning_rate        | 0.0003    |
|    loss                 | 2.4       |
|    n_updates            | 3330      |
|    policy_gradient_loss | -0.00832  |
|    std                  | 1.3       |
|    value_loss           | 8.26      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 27.2        |
|    success_rate         | 0.45        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 213         |
|    time_elapsed         | 3557        |
|    total_timesteps      | 1372448     |
| train/                  |             |
|    approx_kl            | 0.016537655 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5          |
|    explained_variance   | 0.58        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.78        |
|    n_updates            | 3340        |
|    policy_gradient_loss | -0.0102     |
|    std                  | 1.31        |
|    value_loss           | 6.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 124         |
|    ep_rew_mean          | 28          |
|    success_rate         | 0.46        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 214         |
|    time_elapsed         | 3574        |
|    total_timesteps      | 1376544     |
| train/                  |             |
|    approx_kl            | 0.017240977 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5          |
|    explained_variance   | 0.646       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.94        |
|    n_updates            | 3350        |
|    policy_gradient_loss | -0.00787    |
|    std                  | 1.3         |
|    value_loss           | 6.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 29.3        |
|    success_rate         | 0.54        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 215         |
|    time_elapsed         | 3590        |
|    total_timesteps      | 1380640     |
| train/                  |             |
|    approx_kl            | 0.018293243 |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.99       |
|    explained_variance   | 0.63        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.56        |
|    n_updates            | 3360        |
|    policy_gradient_loss | -0.0085     |
|    std                  | 1.3         |
|    value_loss           | 5.79        |
-----------------------------------------
[2026-05-14 03:57:05] N3Z2C_TRAIN_HEARTBEAT config=z2_corrected_full local_steps=883308/1000000 total_steps=1383308/1500000 percent= 88.33% rate=   245.2 step/s eta=   7.93 min recent_reward=29.513
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 122        |
|    ep_rew_mean          | 29.8       |
|    success_rate         | 0.57       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 216        |
|    time_elapsed         | 3607       |
|    total_timesteps      | 1384736    |
| train/                  |            |
|    approx_kl            | 0.01902306 |
|    clip_fraction        | 0.193      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.99      |
|    explained_variance   | 0.448      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.42       |
|    n_updates            | 3370       |
|    policy_gradient_loss | -0.00841   |
|    std                  | 1.3        |
|    value_loss           | 5.97       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | 29.5       |
|    success_rate         | 0.57       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 217        |
|    time_elapsed         | 3624       |
|    total_timesteps      | 1388832    |
| train/                  |            |
|    approx_kl            | 0.01912273 |
|    clip_fraction        | 0.188      |
|    clip_range           | 0.2        |
|    entropy_loss         | -5         |
|    explained_variance   | 0.525      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.72       |
|    n_updates            | 3380       |
|    policy_gradient_loss | -0.00769   |
|    std                  | 1.31       |
|    value_loss           | 5.91       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 118        |
|    ep_rew_mean          | 27.9       |
|    success_rate         | 0.51       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 218        |
|    time_elapsed         | 3640       |
|    total_timesteps      | 1392928    |
| train/                  |            |
|    approx_kl            | 0.01893124 |
|    clip_fraction        | 0.16       |
|    clip_range           | 0.2        |
|    entropy_loss         | -5.02      |
|    explained_variance   | 0.49       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.29       |
|    n_updates            | 3390       |
|    policy_gradient_loss | -0.00683   |
|    std                  | 1.31       |
|    value_loss           | 6.32       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 28.5        |
|    success_rate         | 0.55        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 219         |
|    time_elapsed         | 3657        |
|    total_timesteps      | 1397024     |
| train/                  |             |
|    approx_kl            | 0.015841702 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.02       |
|    explained_variance   | 0.555       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.16        |
|    n_updates            | 3400        |
|    policy_gradient_loss | -0.00531    |
|    std                  | 1.32        |
|    value_loss           | 6.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 28.9        |
|    success_rate         | 0.56        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 220         |
|    time_elapsed         | 3673        |
|    total_timesteps      | 1401120     |
| train/                  |             |
|    approx_kl            | 0.019489434 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.03       |
|    explained_variance   | 0.427       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.41        |
|    n_updates            | 3410        |
|    policy_gradient_loss | -0.0106     |
|    std                  | 1.31        |
|    value_loss           | 6.16        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | 29.9        |
|    success_rate         | 0.57        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 221         |
|    time_elapsed         | 3690        |
|    total_timesteps      | 1405216     |
| train/                  |             |
|    approx_kl            | 0.018279854 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.03       |
|    explained_variance   | 0.589       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.04        |
|    n_updates            | 3420        |
|    policy_gradient_loss | -0.0103     |
|    std                  | 1.32        |
|    value_loss           | 5.43        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 30.9        |
|    success_rate         | 0.59        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 222         |
|    time_elapsed         | 3706        |
|    total_timesteps      | 1409312     |
| train/                  |             |
|    approx_kl            | 0.019650891 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.04       |
|    explained_variance   | 0.636       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.72        |
|    n_updates            | 3430        |
|    policy_gradient_loss | -0.0129     |
|    std                  | 1.32        |
|    value_loss           | 5.6         |
-----------------------------------------
-----------------------------------------
